host_response_time_within a day;host_response_time_within a few hours;host_response_time_within an hour;host_response_time_nan;property_type_Apartment;property_type_Barn;property_type_Bed and breakfast;property_type_Boat;property_type_Boutique hotel;property_type_Bungalow;property_type_Camper/RV;property_type_Chalet;property_type_Condominium;property_type_Guest suite;property_type_Guesthouse;property_type_Hotel;property_type_House;property_type_Loft;property_type_Other;property_type_Resort;property_type_Serviced apartment;property_type_Tiny house;property_type_Townhouse;property_type_Villa;property_type_nan;room_type_Private room;room_type_Shared room;room_type_nan;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;bed_type_nan;cancellation_policy_moderate;cancellation_policy_strict;cancellation_policy_strict_14_with_grace_period;cancellation_policy_super_strict_30;cancellation_policy_super_strict_60;cancellation_policy_nan;host_since;host_response_rate;host_is_superhost;host_listings_count;host_total_listings_count;host_has_profile_pic;host_identity_verified;latitude;longitude;is_location_exact;bathrooms;accommodates;bedrooms;beds;square_feet;price;weekly_price;monthly_price;security_deposit;cleaning_fee;extra_people;minimum_nights;maximum_nights;number_of_reviews;review_scores_rating;instant_bookable;is_business_travel_ready;require_guest_profile_picture;require_guest_phone_verification;avg_rating;amenities_TV;amenities_CableTV;amenities_Wifi;amenities_Airconditioning;amenities_Kitchen;amenities_Freeparkingonpremises;amenities_Heating;amenities_Washer;amenities_Dryer;amenities_Smokedetector;amenities_Carbonmonoxidedetector;amenities_Essentials;amenities_Shampoo;amenities_24-hourcheck-in;amenities_Hangers;amenities_Hairdryer;amenities_Iron;amenities_Laptopfriendlyworkspace;amenities_translationmissing:en.hosting_amenity_49;amenities_translationmissing:en.hosting_amenity_50;amenities_Hotwater;amenities_Bedlinens;amenities_Extrapillowsandblankets;amenities_Microwave;amenities_Coffeemaker;amenities_Refrigerator;amenities_Dishwasher;amenities_Dishesandsilverware;amenities_Cookingbasics;amenities_Oven;amenities_Stove;host_verifications_email;host_verifications_phone;host_verifications_reviews;amenities_Internet;amenities_Freestreetparking;amenities_Family/kidfriendly;amenities_Firstaidkit;amenities_Fireextinguisher;amenities_Lockonbedroomdoor;amenities_Selfcheck-in;amenities_Keypad;amenities_Privateentrance;amenities_Bathtub;amenities_Luggagedropoffallowed;amenities_Longtermstaysallowed;host_verifications_kba;amenities_Safetycard;amenities_Hostgreetsyou;host_verifications_jumio;host_verifications_government_id;host_verifications_work_email;amenities_Paidparkingoffpremises;amenities_Doorman;amenities_Elevator;amenities_Patioorbalcony;amenities_Other;host_verifications_offline_government_id;host_verifications_selfie;host_verifications_identity_manual;amenities_Ethernetconnection;amenities_Singlelevelhome;amenities_Indoorfireplace;amenities_Wheelchairaccessible;amenities_Pool;amenities_Gym;amenities_Buildingstaff;amenities_Paidparkingonpremises;amenities_Petsallowed;amenities_Pack’nPlay/travelcrib;amenities_Breakfast;amenities_Petsliveonthisproperty;amenities_Lockbox;amenities_Buzzer/wirelessintercom;amenities_Smartlock;host_verifications_facebook;amenities_Gardenorbackyard;amenities_Waterfront;host_verifications_google;amenities_Washer/Dryer;amenities_Cleaningbeforecheckout;amenities_Dog(s);amenities_Cat(s);host_verifications_manual_offline;amenities_Privatelivingroom;amenities_Flatpathtofrontdoor;amenities_Well-litpathtoentrance;amenities_Step-freeaccess;amenities_Smokingallowed;amenities_Hottub;amenities_Hotwaterkettle;amenities_Widedoorway;amenities_Outletcovers;amenities_Highchair;amenities_Stairgates;amenities_Children’sbooksandtoys;amenities_Crib;amenities_Room-darkeningshades;amenities_Children’sdinnerware;amenities_Babysitterrecommendations;amenities_Gameconsole;amenities_BBQgrill;amenities_Roll-inshower;amenities_Disabledparkingspot;amenities_Lakeaccess;amenities_Beachessentials;amenities_Accessible-heightbed;amenities_Firmmattress;amenities_Otherpet(s);amenities_Wideclearancetobed;amenities_Bathtubwithbathchair;amenities_EVcharger;amenities_Suitableforevents;amenities_Widehallwayclearance;amenities_Accessible-heighttoilet;amenities_Wideentryway;amenities_Changingtable;amenities_Fireplaceguards;amenities_Babybath;amenities_Wideclearancetoshower;amenities_toilet;amenities_Electricprofilingbed;host_verifications_manual_online;amenities_;amenities_Handheldshowerhead;amenities_Windowguards;amenities_Pocketwifi;amenities_Babymonitor;amenities_Fixedgrabbarsforshower;host_verifications_weibo;amenities_Beachfront;host_verifications_sent_id;amenities_Showerchair;amenities_Privatebathroom;amenities_Ski-in/Ski-out;host_verifications_sesame;host_verifications_sesame_offline;amenities_Fixedgrabbarsfortoilet;amenities_Tablecornerguards;host_verifications_zhima_selfie;amenities_Poolwithpoolhoist;dist_to_center
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.35428957525215;-71.0727722486024;1;1.0;4;2.0;2.0;900.0;342.0;-1.0;6500.0;-1.0;-1.0;0.0;2;120;25;88.0;0;0;0;1;87.9090909090909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6301094465432484
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.344471434571375;-71.08178606219539;1;1.0;6;2.0;2.0;850.0;489.0;2960.0;8850.0;-1.0;-1.0;0.0;2;730;1;0.0;0;0;0;1;87.91304347826087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.68305120805228
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.35025967200265;-71.08471827768018;1;1.0;2;1.0;1.0;;179.0;-1.0;5576.0;-1.0;-1.0;0.0;2;120;3;87.0;0;0;0;1;87.91304347826087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.9707423670135156
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.35411529429635;-71.07441444576361;1;1.0;2;1.0;1.0;;259.0;-1.0;5700.0;-1.0;-1.0;0.0;2;120;22;85.0;0;0;0;1;88.04545454545455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8126467939742814
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.34422661526431;-71.0778781826634;1;1.0;2;1.0;1.0;;279.0;-1.0;5576.0;-1.0;-1.0;0.0;2;365;8;80.0;0;0;0;1;88.27272727272727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2612259999316477
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;0.0;0;11;11;1;0;42.35840348816456;-71.06185033441072;1;1.0;2;1.0;1.0;;150.0;1200.0;3000.0;1000.0;250.0;0.0;30;365;27;95.0;0;0;0;0;94.42857142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4027302087718256
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;0.0;0;13;13;1;0;42.34972969320107;-71.0879236417328;0;1.0;3;0.0;2.0;;179.0;-1.0;2250.0;-1.0;100.0;0.0;1;730;7;86.0;0;0;0;0;84.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.3281432674572775
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;0.0;0;13;13;1;0;42.34961258120306;-71.08903821762654;1;1.0;3;0.0;1.0;;179.0;800.0;2250.0;500.0;100.0;0.0;3;730;1;0.0;0;0;0;0;85.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4521835243628654
0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;0.0;0;13;13;1;0;42.36351987255669;-71.05075391788681;0;1.0;2;0.0;1.0;;115.0;-1.0;-1.0;500.0;145.0;0.0;30;730;2;0.0;0;0;0;0;85.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8492681780413794
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.355263199285815;-71.07279310137646;1;2.0;6;3.0;3.0;;389.0;-1.0;9800.0;-1.0;-1.0;0.0;3;1125;63;87.0;0;0;0;1;87.95454545454545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6281220001092773
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.35376288379316;-71.07423910713261;1;1.5;4;2.0;2.0;;359.0;-1.0;11419.0;-1.0;-1.0;0.0;2;120;20;78.0;0;0;0;1;88.36363636363636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.794860836303763
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;100.0;0;24;24;1;1;42.323285711989264;-71.06210286717581;1;1.0;7;3.0;3.0;1200.0;126.0;1375.0;3500.0;100.0;120.0;13.0;3;1125;43;84.0;1;0;0;0;92.23809523809524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.405597956439388
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.35217936276897;-71.06316023638313;1;1.0;4;2.0;2.0;;289.0;-1.0;7400.0;-1.0;200.0;0.0;30;1125;21;94.0;0;0;0;1;87.63636363636364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6170477105402339
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.343209881894154;-71.07776036316244;1;1.0;2;;1.0;;225.0;-1.0;4563.0;-1.0;-1.0;0.0;3;365;4;90.0;0;0;0;1;87.91304347826087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2583144862551525
0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1228262400000000.0;0.0;0;5;5;1;1;42.34495654198742;-71.07485746185634;1;;1;1.0;1.0;;148.0;-1.0;-1.0;0.0;21.0;15.0;2;90;293;89.0;1;0;0;0;89.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9296736303155755
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.34609116036233;-71.078577968358;1;1.0;2;1.0;1.0;;289.0;-1.0;-1.0;-1.0;150.0;0.0;4;730;5;87.0;0;0;0;1;87.91304347826087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.320912058491691
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.36386502353799;-71.06895043843967;1;1.0;2;1.0;1.0;;249.0;-1.0;-1.0;-1.0;150.0;0.0;4;365;0;0.0;0;0;0;1;87.91304347826087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1964843403068977
0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;0.0;1;1;1;1;0;42.36366047776044;-71.05023194381583;1;2.0;5;2.0;3.0;0.0;275.0;1700.0;-1.0;0.0;0.0;60.0;2;30;82;96.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9076546667233047
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.3448650479359;-71.10259974303018;1;;4;2.0;2.0;;399.0;-1.0;6700.0;-1.0;150.0;0.0;3;730;9;88.0;0;0;0;1;87.9090909090909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.975032770813611
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.364944979709705;-71.06766819894484;1;1.0;2;1.0;1.0;;279.0;-1.0;5650.0;-1.0;200.0;0.0;4;1125;4;95.0;0;0;0;1;87.91304347826087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0599615175086405
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.342585901583185;-71.07969075832185;1;1.0;2;1.0;1.0;650.0;279.0;-1.0;5576.0;-1.0;-1.0;0.0;2;120;4;70.0;0;0;0;1;87.91304347826087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4719440040263163
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1228262400000000.0;100.0;0;11;11;1;1;42.29834949192866;-71.05910373438712;1;1.0;4;1.0;2.0;;55.0;-1.0;-1.0;100.0;25.0;15.0;1;365;234;88.0;1;0;0;1;88.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2454095523555
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1228262400000000.0;0.0;0;1;1;1;1;42.31556511657293;-71.11482700886869;1;1.0;2;1.0;1.0;;175.0;1100.0;3500.0;200.0;60.0;0.0;3;365;15;91.0;1;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.512046797323083
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1228262400000000.0;0.0;0;272;272;1;1;42.35397478093875;-71.07261173686383;1;1.0;2;1.0;1.0;700.0;184.0;-1.0;5700.0;-1.0;-1.0;0.0;2;120;21;81.0;0;0;0;1;88.22727272727273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6139281730687391
